cadena;marca;descripcion;calibre;fleje;precio;descuento;promo_nominal
Vea;Grolsch;Cerveza Pilsner 473 Cc Grolsch;473 ml;3996.0;3316.68;17;6x5 GROLSCH | Ofertas Internas
Vea;Schneider;Cerveza Sabor Limón Remix 473 Cc Schneider;473 ml;2803.0;2803.0;0;
Vea;Brahma;Cerveza Rubia 710 Cc Brahma;710 ml;4190.0;2514.0;40;40% Almacen | Ecommerce
Vea;Andes;Cerveza Rubia Oro 473 Cc Andes;473 ml;3390.0;2034.0;40;40% Almacen | Ecommerce
Vea;Salta Cautiva;Cerveza Session Ipa 473 Cc Salta Cautiva;473 ml;3166.0;2627.78;17;6x5 SALTA | Ofertas Internas
Vea;Miller;Cerveza Lager 330 Cc Miller;330 ml;3893.0;2335.8;40;2do al 80% MILLER | Ofertas Internas
Vea;Michelob;Cerveza Ultra 473 Cc Michelob;473 ml;3190.0;2073.5;35;35% Almacen | Ecommerce
Vea;Quilmes;Cerveza IPA 1 Lts Quilmes;-;4890.0;4890.0;0;
Vea;Grolsch;Cerveza IPA 473 Cc Grolsch;473 ml;4152.0;3446.16;17;6x5 GROLSCH | Ofertas Internas
Vea;Pampa Brewing;Cerveza Nitro Cream Stout 473 Cc Pampa Brewing;473 ml;3290.0;3290.0;0;
Vea;Pampa Brewing;Cerveza Sabor Honey 473 Cc Pampa Brewing;473 ml;2990.0;2990.0;0;
Vea;Pampa Brewing;Cerveza Golden Ale 473 Cc Pampa Brewing;473 ml;2990.0;2990.0;0;
Vea;Antares;Cerveza Kolsch 473 Ml Antares;473 ml;4690.0;4690.0;0;
Vea;Kunstmann;Cerveza Kunstmann Ipa Session 470cc;470 ml;4567.0;4567.0;0;
Vea;Antares;Cerveza Session IPA Caravana 473 Ml Antares;473 ml;4690.0;4690.0;0;
Vea;Andes;Cerveza IPA 1 Lts Andes;-;6190.0;4333.0;30;30% Almacen | Ecommerce
Vea;Imperial;Cerveza Imperial Ipa 1lt Ret;1000 ml;5657.0;5657.0;0;
Vea;Warsteiner;Cerveza Rubia 473 Ml Warsteiner;473 ml;3477.0;2885.91;17;6x5 WARSTEINER | Ofertas Internas
Vea;Schneider;Cerveza Rubia 1000 Ml Schneider;1000 ml;4567.0;4567.0;0;
Vea;Quilmes;Cerveza Stout 1 Lts Quilmes;-;4690.0;4690.0;0;
Vea;Budweiser;Cerveza Rubia 473 Ml Budweiser;473 ml;2990.0;1943.5;35;35% Almacen | Ecommerce
Vea;Brahma;Cerveza Brahma Chopp Lata 473mlx6;-;16990.0;12742.5;25;25% BRAHMA | Ofertas Internas
Vea;Quilmes;Cerveza Rubia 473 Cc Quilmes;473 ml;2692.0;1749.8;35;35% QUILMES | Ofertas Internas
Vea;Heineken;Cerveza Rubia 473 Ml Heineken;473 ml;4048.0;3359.84;17;6x5 HEINEKEN | Ofertas Internas
Vea;Pampa Brewing;Cerveza Lager 473 Cc Pampa Brewing;473 ml;3690.0;3690.0;0;
Vea;Michelob;Cerveza Ultra Lager 275 Ml Michelob;275 ml;3190.0;2073.5;35;35% Almacen | Ecommerce
Vea;Imperial;Cerveza Golden Ale 330 Cc Imperial;330 ml;3477.0;3477.0;0;
Vea;Landvik;Cerveza Lager 500 Ml Landvik;500 ml;1899.0;1899.0;0;
Vea;Patagonia;Cerveza Lager del Sur 473 Cc Patagonia;473 ml;5190.0;3373.5;35;35% Almacen | Ecommerce
Vea;Amstel;Cerveza Lager 473 Cc Amstel;473 ml;2803.0;2326.49;17;6x5 AMSTEL | Ofertas Internas
Vea;Stella Artois;Cerveza Sin Alcohol 473 Cc Stella Artois;473 ml;3390.0;3390.0;0;
Vea;Budweiser;Cerveza Rubia 710 Cc Budweiser;710 ml;4290.0;2788.5;35;35% Almacen | Ecommerce
Vea;Salta Cautiva;Cerveza Salta Cautiva Roja 473 Ml;473 ml;3166.0;2627.78;17;6x5 SALTA | Ofertas Internas
Vea;Bierhaus;Cerveza Red Ipa 473 Ml Bierhaus;473 ml;4200.0;4200.0;0;
Vea;Bierhaus;Cerveza IPA Super Star 473 Ml Bierhaus;473 ml;4200.0;4200.0;0;
Vea;Pampa Brewing;Cerveza Amber Ale 473 Ml Pampa Brewing;473 ml;2990.0;2990.0;0;
Vea;Rabieta;Cerveza Red Honey 473 Cc Rabieta;473 ml;3890.0;3890.0;0;
Vea;Andes;Cerveza Negra 473 Cc Andes;473 ml;3690.0;2583.0;30;30% Almacen | Ecommerce
Vea;Andes;Cerveza Rubia 473 Cc Andes;473 ml;3590.0;2513.0;30;30% Almacen | Ecommerce
Vea;Andes;Cerveza Roja 1 Lts Andes;-;6190.0;4333.0;30;30% Almacen | Ecommerce
Vea;Imperial;Cerveza Imperial Stout 1lt;1000 ml;5450.0;5450.0;0;
Vea;Warsteiner;Cerveza Rubia 1 Lts Warsteiner;-;6384.0;6384.0;0;
Vea;Brahma;Cerveza Brahma Chopp Rubia 1lt Ret;1000 ml;4890.0;3667.5;25;25% BRAHMA | Ofertas Internas
Vea;Brahma;Cerveza Rubia 354 Cc Brahma;354 ml;2190.0;1642.5;25;25% BRAHMA | Ofertas Internas
Vea;Corona;Cerveza Rubia 473 Cc Corona;473 ml;4790.0;3113.5;35;35% CORONA | Ofertas Internas
Vea;Bierhaus;Cerveza Lager Golden State 473 Cc Bierhaus;473 ml;3150.0;3150.0;0;
Vea;Miller;Cerveza Genuine Draft 473 Ml Miller;473 ml;3477.0;2885.91;17;6x5 MILLER | Ofertas Internas
Vea;Bierhaus;Cerveza Chalalager 473 Ml Bierhaus;473 ml;4150.0;4150.0;0;
Vea;Guinness;Cerveza Extra Stout 473 Ml Guinness;473 ml;4290.0;4290.0;0;
Vea;Salta Cautiva;Cerveza Salta Cautiva Rubia 473 Ml;473 ml;3166.0;2627.78;17;6x5 SALTA | Ofertas Internas
Vea;Amstel;Cerveza Lager 1 Lts Amstel;-;4775.0;4775.0;0;
Vea;Bierhaus;Cerveza Bierhaus Honey 473 Ml;473 ml;3250.0;3250.0;0;
Vea;Kunstmann;Cerveza Torobayo Roja 470 Ml Kunstmann;470 ml;4567.0;4567.0;0;
Vea;Rabieta;Cerveza Red Irish Ale 473 Cc Rabieta;473 ml;3890.0;3890.0;0;
Vea;Rabieta;Cerveza American IPA 473 Cc Rabieta;473 ml;4290.0;4290.0;0;
Vea;Miller;Cerveza Rubia 600 Cc Miller;600 ml;5709.0;3425.4;40;2do al 80% MILLER | Ofertas Internas
Vea;Miller;Cerveza Rubia 1 Lts Miller;-;6384.0;6384.0;0;
Vea;Andes;Cerveza Rubia 710 Cc Andes;710 ml;4790.0;3353.0;30;30% Almacen | Ecommerce
Vea;Amstel;Cerveza Lager 710 Ml Amstel;710 ml;3996.0;3996.0;0;
Vea;Salta Cautiva;Cerveza Salta Cautiva Rubia 1lt Ret;1000 ml;5242.0;5242.0;0;
Vea;Rabieta;Cerveza Golden Ale 473 Cc Rabieta;473 ml;3890.0;3890.0;0;
Vea;Patagonia;Cerveza Amber Lager 473 Cc Patagonia;473 ml;5190.0;3373.5;35;35% Almacen | Ecommerce
Vea;Quilmes;Cerveza Rubia 340 Cc Quilmes;340 ml;1690.0;1690.0;0;
Vea;Quilmes;Cerveza IPA 473 Cc Quilmes;473 ml;2690.0;1748.5;35;35% QUILMES | Ofertas Internas
Vea;Ortuzar;Cerveza German Pils 473 Cc Ortuzar;473 ml;3200.0;3200.0;0;
Vea;Bierhaus;Cerveza Argentipa 473 Cc Bierhaus;473 ml;4380.79;4380.79;0;
Vea;Rabieta;Cerveza Helles Munich 473 Cc Rabieta;473 ml;3890.0;3890.0;0;
Vea;Miller;Cerveza Rubia 710 Cc Miller;710 ml;5242.0;5242.0;0;
Vea;Santa Fe;Cerveza Rubia 473 Cc Santa Fe;473 ml;2599.0;2599.0;0;
Vea;Patagonia;Cerveza Vera Ipa 473 Cc Patagonia;473 ml;5190.0;3373.5;35;35% Almacen | Ecommerce
Vea;Andes;Cerveza Ipa Andina 473 Cc Andes;473 ml;3690.0;2583.0;30;30% Almacen | Ecommerce
Vea;Andes;Cerveza Roja 473 Cc Andes;473 ml;3690.0;2583.0;30;30% Almacen | Ecommerce
Vea;Patagonia;Cerveza Session IPA 24.7 473 Cc Patagonia;473 ml;5190.0;2595.0;50;2x1 Bebidas | Ecommerce
Vea;Stella Artois;Cerveza Rubia 473 Cc Stella Artois;473 ml;4290.0;4290.0;0;
Vea;Iguana;Cerveza Pilsener 1 Lts Iguana;-;3944.0;3944.0;0;
Vea;Brahma;Cerveza Rubia 340 Cc Brahma;340 ml;1790.0;1342.5;25;25% BRAHMA | Ofertas Internas
Coto;Isenbeck;Cerveza ISENBECK Lata 473 Cc;473 ml;2126;2126;0;
Coto;Corona;Cerveza CORONA Porron 330 Cc;330 ml;4550;4550;0;
Coto;Warsteiner;Cerveza Pilsener WARSTEINER Lata 473 Cc;473 ml;3485;1742.5;50;50%Dto
Coto;Grolsch;Cerveza Lager GROLSCH Lata 473 Cc;473 ml;3925;2551.25;35;35%Dto
Coto;Amstel;Cerveza Lager Pura Malta Amstel 473ml;473 ml;2725;2725;0;
Coto;Heineken;Cerveza Lager HEINEKEN Lata 473 Cc;473 ml;4030;3022.5;25;25%Dto
Coto;Imperial;Cerveza Lager IMPERIAL Lata 473 Cc;473 ml;3105;1552.5;50;50%Dto
Coto;Stella Artois;Cerveza Stella Artois 330cc;330 ml;4079;4079;0;
Coto;Stella Artois;Cerveza Lager STELLA ARTOIS Botella 975 Cc;975 ml;6822;6822;0;
Coto;Corona;Cerveza CORONA Botella 710 Cc;710 ml;7291;7291;0;
Coto;1890;Cerveza Rubia Intensa 1890 473ml;473 ml;2224;1648.87;26;25%Dto
Coto;Imperial;Cerveza Golden Lager Imperial Lata 473 CC;473 ml;3105;2328.75;25;25%Dto
Coto;Grolsch;Cerveza GROLSCH Botella 925 Cc;925 ml;6755;4390.75;35;35%Dto
Coto;Patagonia;Cerveza Session Ipa PATAGONIA Botella 730 Cc;730 ml;7056;7056;0;
Coto;Blue Moon;Cerveza Belgian White Blue Moon 473ml;473 ml;4685;2342.5;50;50%Dto
Coto;Pampa Brewing;Cerveza Artesanal Honey Ale Pampa Brewing Co Lat 473 Cmq;-;2850;2850;0;
Coto;Patagonia;Cerveza Amber Lager PATAGONIA Botella 730 Cc;730 ml;7056;7056;0;
Coto;Miller;Cerveza Genuine Draft Miller 473ml;473 ml;3485;3485;0;
Coto;Munich;Cerveza Royal Munich 330ml;330 ml;2400;2400;0;
Coto;Pampa Brewing;Cerveza Ipa PAMPA BREWING CO Lata 473 Cc;473 ml;3150;3150;0;
Coto;Imperial;Cerveza Imperial Cream Stout Lat 473 Ml;473 ml;3295;2471.25;25;25%Dto
Coto;Pampa Brewing;Cerveza Amber Ale PAMPA BREWING CO Lata 473 Cc;473 ml;2850;2850;0;
Coto;Salta;Cerveza Session Ipa Salta 473ml;473 ml;3105;2018.25;35;35%Dto
Coto;Pampa Brewing;Cerveza Dorada PAMPA BREWING CO Lata 473 Cc;473 ml;2850;2850;0;
Coto;Schneider;Cerveza Lager SCHNEIDER Lata 473 Cc;473 ml;2615;2615;0;
Coto;Heineken;Cerveza Lager HEINEKEN Porron 330 Cc;330 ml;4195;3146.25;25;25%Dto
Coto;Heineken;Cerveza Lager HEINEKEN Botella 1 L;1000 ml;6865;5148.75;25;25%Dto
Coto;Quilmes;Cerveza QUILMES Porron 340 Cc;340 ml;1640;1640;0;
Coto;Pampa;Cerveza lager PAMPA ARGENTINA 473ml;473 ml;2850;2850;0;
Coto;Antares;Cerveza Ipa Lupulada Antares 473ml;473 ml;4514;2257.0;50;50%Dto
Coto;Ortuzar;Cerveza Premium Lager Ortuzar 473cc;473 ml;2138;2138;0;
Coto;Pampa Brewing;Cerveza Nitro Cream Stout Pampa Brewing Co Bot 473 Cmq;-;3150;3150;0;
Coto;Andes;Cerveza Andes Botella 1 L;1000 ml;5568;4176.0;25;25%Dto
Coto;Heineken;Cerveza Heineken Lata 710 CC;710 ml;5995;4496.25;25;25%Dto
Coto;Imperial;Cerveza Golden Lager Imperial Botella 1 L;1000 ml;5230;3922.5;25;25%Dto
Coto;Warsteiner;Cerveza WARSTEINER Botella 1 L;1000 ml;6320;4108.0;35;35%Dto
Coto;Imperial;Cerveza Golden Imperial 330cc;330 ml;3485;1742.5;50;50%Dto
Coto;Brahma;Cerveza BRAHMA Botella 1 L;1000 ml;4798;4798;0;
Coto;Brahma;Cerveza BRAHMA Chopp Porron 340 Cc;340 ml;1749;1749;0;
Coto;Salta;Cerveza Cautiva Roja SALTA 473 Cmq;-;3105;2018.25;35;35%Dto
Coto;Patagonia;Cerveza Vera Ipa Patagonia Bot 730 Cmq;-;7056;7056;0;
Coto;Antares;Cerveza Lager ANTARES 473ml;473 ml;3837;1918.5;50;50%Dto
Coto;Kunstmann;Cerveza Session Ipa Kunstmann Lat 470 Cmq;-;4575;4575;0;
Coto;Guinness;Cerveza Extra Stout Guinness Lat 473 Ml;473 ml;4150;4150;0;
Coto;Michelob;Cerveza ultra sin gluten MICHELOB 275ml;275 ml;2756;2756;0;
Coto;Salta;Cerveza Cautiva Rubia SALTA 473 Cmq;-;3105;2018.25;35;35%Dto
Coto;Patagonia;Cerveza Lager Del Sur Patagonia 730cc;730 ml;7056;7056;0;
Coto;Stella Artois;Cerveza rubia Pure Gold STELLA ARTOIS 330cc;330 ml;4189;4189;0;
Coto;Imperial;Cerveza Apa IMPERIAL Lata 473 Cc;473 ml;3295;2471.25;25;25%Dto
Coto;Schneider;Cerveza Schneider Lata 710 CC;710 ml;3815;3815;0;
Coto;Michelob;Cerveza Superior Suave Michelob 2838ml;2838 ml;17331;17331;0;
Coto;Imperial;Cerveza Extra Lager IMPERIAL Botella 1 L;1000 ml;5230;3922.5;25;25%Dto
Coto;Imperial;Cerveza Ipa Imperial Lata 473 CC;473 ml;3295;2471.25;25;25%Dto
Coto;Antares;Cerveza Ipa Sin Alcohol Antares 473ml;473 ml;3555;3555;0;
Coto;Amstel;Cerveza Lager Amstel 710ml;710 ml;3925;3925;0;
Coto;Corona;Cerveza Sin Alcohol 0.0% CORONA 330ml;330 ml;3500;2198.7;37;35%Dto
Coto;Quilmes;Cerveza Clásica Quilmes 710ml;710 ml;3706;3706;0;
Coto;Miller;Cerveza Porrón Miller Bot 600 Cmq;-;5720;2860.0;50;2x1
Coto;Quilmes;Cerveza QUILMES Botella 1 L;1000 ml;4580;4580;0;
Coto;Guinness;Cerveza Lager 13 Guinness 473ml;473 ml;3700;3700;0;
Coto;Brahma;Cerveza Lata BRAHMA 350 Cmq;-;1476;1476;0;
Coto;Blue Moon;Cerveza Belgian White Blue Moon 355cc;355 ml;5210;2605.0;50;50%Dto
Coto;Stella Artois;Cerveza Stella Artois Pure Gold Premium Lager 473ml;473 ml;4138;4138;0;
Coto;Antares;Cerveza Ipa ANTARES Lata 473 Cc;473 ml;4514;4514;0;
Coto;Kunstmann;Cerveza Torobayo Kunstmann Lat 470 Cmq;-;4575;4575;0;
Coto;Andes;Cerveza Andes Botella 1 L;1000 ml;5732;4299.0;25;25%Dto
Coto;Quilmes;Cerveza Lager Quilmes Botella 1 L;1000 ml;3767;3767;0;
Coto;Rabieta;Cerveza Red RABIETA Lata 473 Cc;473 ml;3700;3700;0;
Coto;Stella Artois;Cerveza Bot . Stella Arto Bot 710 Cmq;-;5970;5970;0;
Coto;Antares;Cerveza XPA extra Pale Ale ANTARES 473ml;473 ml;4514;4514;0;
Coto;Schneider;Cerveza Lager SCHNEIDER Botella 1 L;1000 ml;4580;4580;0;
Coto;Amstel;Cerveza Lager Amstel 1000ml;1000 ml;4795;4795;0;
Coto;Brahma;Cerveza Chopp Brahma 710ml;710 ml;3924;3924;0;
Coto;Salta;Cerveza Fresh Lager Salta 473cc;473 ml;3105;2018.25;35;35%Dto
Coto;Antares;Cerveza Scotch ANTARES Lata 473 Cc;473 ml;4514;4514;0;
Coto;Hermann Muller;Cerveza Lager Classic Hermann Muller 500ml;500 ml;1750;1750;0;
Coto;Schneider;Cerveza Schneider Lata 473 CC;473 ml;2725;2725;0;
Coto;Imperial;Cerveza Lager Imperial Lata 710 CC;710 ml;4470;3352.5;25;25%Dto
Coto;Grolsch;Cerveza Ipa Grolsch 473ml;473 ml;4140;2691.0;35;35%Dto
Coto;Stella Artois;Cerveza Premium Lager Stella Artois 2840ml;2840 ml;23880;23880;0;
Coto;Andes;Cerveza Andes Lata 473 CC;473 ml;3194;2395.5;25;25%Dto
Coto;Rabieta;Cerveza Red Honey RABIETA Lata 473 Cc;473 ml;3700;3700;0;
Coto;Peroni;Cerveza Rubia Peroni Bot 330 Ml;330 ml;5243;3670.1;30;30%Dto
Coto;Miller;Cerveza MILLER Botella 1 L;1000 ml;6320;6320;0;
Coto;Imperial;Cerveza Golden Imperial Lat 710 Cmq;-;4470;3352.5;25;25%Dto
Coto;Budweiser;Cerveza BUDWEISER Botella 1 L;1000 ml;5016;3762.0;25;25%Dto
Coto;Quilmes;Cerveza Ipa Quilmes 1l;1000 ml;4580;4580;0;
Coto;Miller;Cerveza Miller Lata 710 CC;710 ml;5175;5175;0;
Coto;Imperial;Cerveza Roja Imperial 473 Ml;473 ml;3295;2471.25;25;25%Dto
Coto;Heineken;Cerveza 0.0% Heineken 473cc;473 ml;3100;2325.0;25;25%Dto
Coto;Rabieta;Cerveza Ipa RABIETA Lata 473 Cc;473 ml;4150;4150;0;
Coto;Stella Artois;Cerveza Sin Alcohol 0.0 Stella Artois 330cc;330 ml;3210;2086.5;35;35%Dto
Coto;Antares;Cerveza Kolsch ANTARES Lata 473 Cc;473 ml;4514;4514;0;
Coto;Antares;Cerveza Honey ANTARES Lata 473 Cc;473 ml;4514;4514;0;
Coto;Munich;Cerveza Premium Ultra Munich 269ml;269 ml;1550;1550;0;
Coto;Imperial;Cerveza Cream Stout IMPERIAL Botella 1 L;1000 ml;5670;4252.5;25;25%Dto
Coto;Imperial;Cerveza Sin Alcohol Golden Imperial 473 CC;473 ml;2100;1575.0;25;25%Dto
Coto;Budweiser;Cerveza Pilsener BUDWEISER Lata 473 Cc;473 ml;2860;2145.0;25;25%Dto
Coto;Bierhaus;Cerveza Superstar Ipa Bierhaus 473 Ml;473 ml;4015;4015;0;
Coto;Santa Fe;Cerveza Santa Fe Lata 473 CC;473 ml;2615;2615;0;
Coto;Antares;Cerveza Antares Espíritu Lager 330ml;330 ml;3607;3607;0;
Coto;Rabieta;Cerveza Golden Ale RABIETA Lata 473 Cc;473 ml;3700;3700;0;
Coto;Rabieta;Cerveza Munich Helles Rabieta Lat 473 Cmq;-;3700;3700;0;
Coto;Miller;Cerveza Genuine Draft Miller 330ml;330 ml;3815;3815;0;
Coto;Ortuzar;Cerveza Scottish Export Ortuzar 473cc;473 ml;3075;3075;0;
Coto;Bierhaus;Cerveza Golden State Bierhaus 473ml;473 ml;3140;3140;0;
Coto;Ortuzar;Cerveza Porter Ortuzar 473cc;473 ml;3170;3170;0;
Coto;Andes Origen;Cerveza ipa andina ANDES ORIGEN 1000ml;1000 ml;5732;4299.0;25;25%Dto
Coto;Ortuzar;Cerveza Honey Ortuzar 473cc;473 ml;3075;3075;0;
Coto;Quilmes;Cerveza Stout QUILMES Botella 1 L;1000 ml;4580;4580;0;
Coto;Imperial;Cerveza Ipa IMPERIAL Botella 1 L;1000 ml;5670;4252.5;25;25%Dto
Coto;Andes;Cerveza Black Lager Andes Lata 473 CC;473 ml;3335;2501.25;25;25%Dto
Coto;Cusqueña;Cerveza Porr Golden Lager Cusqueña Bot 330 Ml;330 ml;4200;4200;0;
Coto;Michelob;Cerveza Suave Michelob 473ml;473 ml;2889;2889;0;
Coto;Patagonia;Cerveza Patagonia Lata 473 CC;473 ml;4961;4961;0;
Coto;Stella Artois;Cerveza Sin Alcohol Stella Artois 2838cmq;-;19860;12909.0;35;35%Dto
Coto;Bierhaus;Cerveza Vulcano Red Ipa Bierhaus 473 Ml;473 ml;4015;4015;0;
Coto;Ortuzar;Cerveza Poker Con Bourbon Ortuzar 473cc;473 ml;3540;3540;0;
Coto;Bierhaus;Cerveza Piggy Apa Bierhaus 473 Ml;473 ml;4015;4015;0;
Coto;Antares;Cerveza Playa Grande ANTARES 473ml;473 ml;4514;4514;0;
Coto;Bierhaus;Cerveza Chala Lager Bierhaus 473ml;473 ml;4015;4015;0;
Coto;Bierhaus;Cerveza Chalaland Hemp Bierhaus 473 Ml;473 ml;4870;4870;0;
Coto;Ortuzar;Cerveza Golden Ale Ortuzar 473cc;473 ml;3075;3075;0;
Coto;Andes Origen;Cerveza rubia oro ANDES ORIGEN 1000ml;1000 ml;5406;4054.5;25;25%Dto
Coto;Bierhaus;Cerveza Scotch Ness Bierhaus 473 Ml;473 ml;3140;3140;0;
Coto;Ortuzar;Cerveza premium lager ORTUZAR 710ml;710 ml;3399;3399;0;
Coto;Andes;Cerveza Red Andes Lata 473 CC;473 ml;3335;2501.25;25;25%Dto
Coto;Asahi;Cerveza Super Dry Asahi 330 Ml;330 ml;5243;3670.1;30;30%Dto
Coto;Ortuzar;Cerveza Session Ipa Ortuzar 473cc;473 ml;3540;3540;0;
Coto;Stella Artois;Cerveza Lager STELLA ARTOIS Lata 473 Cc;473 ml;4026;4026;0;
Coto;Oranjeboom;Cerveza Premium Lager ORANJEBOOM 250ml;250 ml;4359;4359;0;
Coto;Andes;Cerveza Ipa Andes Lata 473 CC;473 ml;3335;2501.25;25;25%Dto
Coto;Quilmes;Cerveza Ipa Quilmes 473ml;473 ml;2588;2588;0;
Coto;Ortuzar;Cerveza Dubbel Ortuzar 473cc;473 ml;3170;3170;0;
Coto;Bierhaus;Cerveza Sweetheart Honey Bierhaus 473 Ml;473 ml;3140;3140;0;
Coto;Andes Origen;Cerveza Rubia Oro Andes Origen 473ml;473 ml;3194;2395.5;25;25%Dto
Coto;Palermo;Cerveza PALERMO Botella 1 L;1000 ml;3925;3925;0;
Coto;Andes;Cerveza Andes 1l;1000 ml;4736;3552.0;25;25%Dto
Coto;Weidmann;Cerveza Pilsener Weidmann Lata 500 CC;500 ml;7129;7129;0;
Coto;Ortuzar;Cerveza German Pils Ortuzar 473cc;473 ml;3170;3170;0;
Coto;Bierhaus;Cerveza Argentipa Bierhaus 473 Ml;473 ml;4015;4015;0;
Coto;Antares;Cerveza Antares Espíritu Lager 500ml;500 ml;5104;5104;0;
Coto;Quilmes;Cerveza Blanca QUILMES Sin Alcohol 473 Cc. 6 U.;473 ml;12720;8268.0;35;35%Dto
Coto;Patagonia;Cerveza Amber Lager Patagonia Lata 473 CC;473 ml;4961;4961;0;
Coto;Bristol;Cerveza Lager Bristol 473ml;473 ml;2550;2550;0;
Coto;Andes;Cerveza blanca ANDES 710ml;710 ml;3445;2583.75;25;25%Dto
Coto;X Mark;Cerveza sabor Cannabis X MARK 500ml;500 ml;8719;8719;0;
Coto;Stella Artois;Cerveza Premium Lager Stella Artois 710ml;710 ml;5970;5970;0;
Coto;Corona;Cerveza CORONA 473ml;473 ml;4586;4586;0;
Coto;Bitburger;Cerveza Barril Bitburger 5l;5000 ml;75990;75990;0;
Coto;Heineken;Cerveza Sin Alcohol 0.0 HEINEKEN 330c;-;3000;2250.0;25;25%Dto
Coto;Weidmann;Cerveza WEIDMANN Lata 500 Cc;500 ml;5999;5999;0;
Coto;Bristol;Cerveza Pale Ale Bristol 473ml;473 ml;2550;2550;0;
Coto;Trio;Cerveza Extra Stout Trio 500ml;500 ml;7829;7829;0;
Coto;Corona;Cerveza Sin Alcohol 0.0% Corona Lat 473 Ml;473 ml;3000;3000;0;
Coto;8.6;Cerveza Lata Roja 8.6 500 Ml;500 ml;7590;7590;0;
Coto;Andes;Cerveza Andes Clásica 473ml;473 ml;2150;1612.5;25;25%Dto
Coto;Iguana;Cerveza Pilsener IGUANA Botella 1 L;1000 ml;3925;3925;0;
Coto;Bavaria;Cerveza Lata Bavaria 500 Ml;500 ml;4290;4290;0;
Coto;Quilmes;Cerveza Sin Alcohol 0 QUILMES 473 Ml;473 ml;2120;2120;0;
Coto;Bristol;Cerveza Ipa Bristol 473ml;473 ml;3000;3000;0;
Coto;Oranjeboom;Cerveza Lager ORANJEBOOM Original Lata 500 Cc;500 ml;6739;6739;0;
Coto;Monastere;Cerveza Blond Monastere 500ml;500 ml;8549;8549;0;
Coto;Stella Artois;Cerveza Negra Prem Noire Stella Arto Lat 473 Ml;473 ml;4026;4026;0;
Coto;Patagonia;Cerveza Vera Ipa Patagonia 473ml;473 ml;4961;4961;0;
Coto;Bitburger;Cerveza Bitburger Porron 330cc;330 ml;4990;4990;0;
Coto;Andes Origen;Cerveza Rubia Andes Origen 710ml;710 ml;4630;3472.5;25;25%Dto
Coto;Gibraltar;Cerveza English Ipa GIBRALTAR 473ml;473 ml;6600;6600;0;
Coto;Estrella De Galicia;Cerveza Estrella Galicia Sin Gluten 330ml;330 ml;3000;3000;0;
Coto;Budweiser;Cerveza Budweiser 710ml;710 ml;4142;3106.5;25;25%Dto
Coto;Goose;Cerveza Lager Goose 710ml;710 ml;5000;5000;0;
Coto;Goose;Cerveza Lager Goose 473ml;473 ml;3587;3587;0;
Coto;Bitburger;Cerveza Lata Premium Bitburger 500ml;500 ml;5790;5790;0;
Coto;Martens;Cerveza Pils 5.2 MARTENS 500ml;500 ml;6979;6979;0;
Coto;Antares;Cerveza Ipa Antares Lata 473 CC;473 ml;3841;3841;0;
Coto;Stella Artois;Cerveza Lager STELLA ARTOIS Botella 1 L;1000 ml;6000;6000;0;
Coto;Goose;Cerveza Lager Goose 730ml;730 ml;5109;5109;0;
Coto;Temple;Cerveza Ipa TEMPLE Lata 473 Cc;473 ml;4961;4961;0;
Coto;Temple;Cerveza Scottish Lager TEMPLE Lata 473 Cc;473 ml;4400;4400;0;
Coto;Gosse;Cerveza Ipa GOSSE Lata 473 Cc;473 ml;3180;3180;0;
Coto;Stella Artois;Cerveza Blanche Stella Arto 473 Cmq;-;3500;3500;0;
Coto;Quilmes;Cerveza Doble Malta Quilmes 473ml;473 ml;2300;2300;0;
Coto;Patagonia;Cerveza Ipa Estelar Patagonia 473ml;473 ml;4400;4400;0;
Coto;Bierhaus;Cerveza Oktober Fest Bierhaus 473cc;473 ml;4340;4340;0;
Coto;Starberg;Cerveza Lager Starberg 500ml;500 ml;2461;2461;0;
Coto;Temple;Cerveza Honey TEMPLE Lata 473 Cc;473 ml;4400;4400;0;
Coto;Iguana;Cerveza Iguana 473ml;473 ml;1830;1830;0;
Coto;Konig;Cerveza Konig 330ml;330 ml;5950;5950;0;
Coto;Andes;Cerveza Black Lager Andes Botella 1 L;1000 ml;5000;5000;0;
Coto;Antares;Cerveza Scotch ANTARES Porron 500 Cc;500 ml;4055;4055;0;
Coto;Andes Origen;Cerveza Fresquita Andes Origen 473 Ml;473 ml;2800;2800;0;
Coto;Corona;Cerveza Corona 410ml;410 ml;3555;3555;0;
Coto;Palermo;Cerveza Palermo 473 Ml;473 ml;1830;1830;0;
Coto;Grolsch;Cerveza Red Ale Grolsch 473 Ml;473 ml;3300;3300;0;
Coto;Imperial;Cerveza Apa IMPERIAL Botella 1 L;1000 ml;4420;4420;0;
Coto;Antares;Cerveza ANTARES Botella 500 Cc;500 ml;4423;4423;0;
Coto;Temple;Cerveza Indie Golden Temple 473ml;473 ml;4400;4400;0;
Coto;27;Cerveza Eazy 27 Lat 473 Ml;473 ml;3586;3586;0;
Coto;Salta;Cerveza Cautiva Rubia SALTA Retornable 1 L;1000 ml;4450;4450;0;
Coto;Patagonia;Cerveza Bohemian Pilsener PATAGONIA Botella 730 Cc;730 ml;6200;6200;0;
Coto;Salta;Cerveza Blend SALTA 473 Cmq;-;2650;2650;0;
Coto;Patagonia;Cerveza Lager Del Sur Patagonia 473cc;473 ml;4725;4725;0;
